"rule_id","source","source_document","source_url","authority","standard","ig_versions","rule_type","publisher_id","conformance_rule_origin","cited_guidance","message","description","domains","classes","severity","sensitivity","executability","status","notes"
"SD1128","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","CG0020, 253","Published by CDISC","","Invalid value for RELTYPE variable","Relationship Type (RELTYPE)  variable values should be populated with terms 'ONE', 'MANY', when Related Records (RELREC) dataset is used to identify relationships between datasets.","RELREC","","","","Reference","Published","Publisher: CDISC"
"SD1129","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB005, FDAB086","Published by FDA","","Neither AGE nor AGETXT variables are present","At least one of Age (AGE) or Age Text (AGETXT) variables should be included into Demographics (DM) domain.","DM","","","","Reference","Published","Publisher: FDA"
"SD1130","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB009","Published by FDA","","Inconsistent value for QNAM within QLABEL","All values of Qualifier Variable Name (QNAM) should be the same for a given value of Qualifier Variable Label (QLABEL).","SUPPQUAL","","","","Reference","Published","Publisher: FDA"
"SD1131","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB026","Published by FDA","","Missing --STRESC value for Baseline record","A Standard Result value (--STRESC) is expected to be populated for Baseline records (--BLFL='Y').","FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: FDA"
"SD1132","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","CG0041","Published by CDISC","","AESER is not 'Y'","Serious Event (AESER) variable value is expected to be 'Y', when either of Seriousness Criteria variables (AESCAN, AESCONG, AESDISAB, AESDTH, AESHOSP, AESLIFE, AESMIE) has value 'Y'.","AE","","","","Reference","Published","Publisher: CDISC"
"SD1133","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB009","Published by FDA","","Inconsistent value for ACTARM","A value for Description of Actual Arm (ACTARM) must have a unique value for Actual Arm Code (ACTARMCD) with the domain.","DM","","","","Reference","Published","Publisher: FDA"
"SD1134","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB009","Published by FDA","","Inconsistent value for ACTARMCD","A value for Actual Arm Code (ACTARMCD) must have a unique value for Description of Actual Arm (ACTARM) with the domain.","DM","","","","Reference","Published","Publisher: FDA"
"SD1135","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB036","Published by FDA","","Negative value of Study Day variable","Study Day variables (*DY) value should not be negative in Exposure (EX) datasets.","EC, EX","","","","Reference","Published","Publisher: FDA"
"SD1137","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","CG0348","Published by CDISC","","Non-missing value for --ORRES, when --DRVFL='Y'","Character Result/Finding in Original Units (--ORRES) value should be NULL, when Derived Flag (--DRVFL) value is 'Y'.","FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: CDISC"
"SD1138","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","CG0348","Published by CDISC","","--DRVFL='Y', when --ORRES value is populated","Derived Flag (--DRVFL) variable may be populated only when Result in Original Units (--ORRES) value is NULL and Result in Std. Format (--STRESC) value is populated (result is derived rather than collected).","FINDINGS","","","","Reference","Published","Publisher: CDISC"
"SD1143","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","CG0043","Published by CDISC","","No Details info for AESMIE Adverse Event in SUPPAE domain","When a description of Other Medically Important Serious Adverse Events category is collected on a CRF, sponsors should place the description in the SUPPAE dataset using the standard supplemental qualifier name code AESOSP.","AE","","","","Reference","Published","Publisher: CDISC"
"SD1144","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","CG0079","Published by CDISC","","MHSTDTC date is after RFSTDTC","The medical history dataset includes the subject's prior history at the start of the trial. Start Date/Time of Medical History Event (MHSTDTC) should be before Subject Reference Start Date/Time (RFSTDTC).","MH","","","","Reference","Published","Publisher: CDISC"
"SD1147","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","CG0088","Published by CDISC","","Missing --PRESP variable, when --OCCUR variable is present","Pre-specified (--PRESP) variable should be included into dataset, when Occurrence (--OCCUR) variable is present. (--PRESP/Events) Used to indicate whether the event describe by --TERM was pre-specified on a CRF.  Value is Y for pre-specified events, null for spontaneously reported events. (--PRESP/Interventions) Used when a specific intervention is pre-specified on a CRF. Values should be 'Y' or null. (--OCCUR) Used to record whether a pre-specified event occurred when information about the occurrence of a specific event is solicited.","INTERVENTIONS, EVENTS","","","","Reference","Published","Publisher: CDISC"
"SD1149","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","CG0016, 14","Published by CDISC","","Expected variable with missing value for all records","Expected variables may contain some null values, but in most cases will not contain null values for every record. When no data has been collected for an Expected variable, however, a null column must still be included in the dataset, and a comment must be included in the define.xml to state that data was not collected.","CO, INTERVENTIONS, EVENTS, FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: CDISC"
"SD1150","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB009","Published by FDA","","Inconsistent value for IETEST within IETESTCD","All values of Inclusion/Exclusion Criterion (IETEST) should be the same for a given value of Inclusion/Exclusion Criterion Short Name (IETESTCD).","TI","","","","Reference","Published","Publisher: FDA"
"SD1151","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB009","Published by FDA","","Inconsistent value for IETESTCD within IETEST","All values of Inclusion/Exclusion Criterion Short Name  (IETESTCD) should be the same for a given value of Inclusion/Exclusion Criterion (IETEST).","TI","","","","Reference","Published","Publisher: FDA"
"SD1201","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","CG0019, 140","Published by CDISC","","Duplicate records in domain","The structure of Events class domains should be one records per Event per subject. No Events with the same Collected Term (--TERM), Decoded Term (--DECOD), Category (--CAT), Subcategory (--SCAT), Occurrence (--OCCUR), Location (--LOC), Laterality (--LAT), Directionality (--DIR), Severity (--SEV), Toxicity Grade (--TOXGR), Visit Number (VISITNUM), Visit Day (VISITDY), and Start Reference Time Point (--STTPT) values for the same Subject (USUBJID) and the same Start Date (--STDTC) are expected.","EVENTS","","","","Reference","Published","Publisher: CDISC"
"SD1202","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","FDAB034","Published by FDA","","--STDTC date is after RFPENDTC","Start Date/Time (--STDTC) variable value must be less than or equal to Date/Time of End of Participation (RFPENDTC).","DI, DM, DR, SE, SM, SV, INTERVENTIONS, EVENTS, FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: FDA"
"SD1203","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","FDAB034","Published by FDA","","--DTC date is after RFPENDTC","Date/Time of Collection (--DTC) variable value must be less than or equal to Date/Time of End of Participation (RFPENDTC).","CO, DI, DM, DR, SE, SM, SV, INTERVENTIONS, EVENTS, FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: FDA"
"SD1204","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG-AR 1.0","","FDAB034","Published by FDA","","--ENDTC date is after RFPENDTC","End Date/Time (--ENDTC) variable value must be less than or equal to Date/Time of End of Participation (RFPENDTC).","DI, DM, DR, SE, SM, SV, INTERVENTIONS, EVENTS, FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: FDA"
"SD1205","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB008","Published by FDA","","EXSTDTC date is before RFXSTDTC","Start Date/Time of Treatment (EXSTDTC) variable value must be greater than or equal to Date/Time of First Study Treatment (RFXSTDTC).","EX","","","","Reference","Published","Publisher: FDA"
"SD1206","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB034","Published by FDA","","EXSTDTC date is after RFXENDTC","Start Date/Time of Treatment (EXSTDTC) variable value must be less than or equal to Date/Time of Last Study Treatment (RFXENDTC).","EX","","","","Reference","Published","Publisher: FDA"
"SD1207","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB034","Published by FDA","","EXENDTC date is after RFXENDTC","End Date/Time of Treatment (EXENDTC) variable value must be less than or equal to Date/Time of Last Study Treatment (RFXENDTC).","EX","","","","Reference","Published","Publisher: FDA"
"SD1208","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB034","Published by FDA","","RFXSTDTC date is after RFXENDTC","Date/Time of First Study Treatment (RFXSTDTC) variable value must be less than or equal to Date/Time of Last Study Treatment (RFXENDTC).","DM","","","","Reference","Published","Publisher: FDA"
"SD1209","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB043","Published by FDA","","Missing value for RFXENDTC, when RFXSTDTC is provided","Value for Date/Time of Last Study Treatment (RFXENDTC) variable must be populated, when Date/Time of First Study Treatment (RFXSTDTC) variable value is provided.","DM","","","","Reference","Published","Publisher: FDA"
"SD1210","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB038","Published by FDA","","Missing value for RFICDTC","Date/Time of Informed Consent (RFICDTC) variable value should be populated. It would be NULL only in studies not collecting this info.","DM","","","","Reference","Published","Publisher: FDA"
"SD1212","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3; SENDIG 3.0; SENDIG 3.1; SENDIG 3.1.1; SENDIG-AR 1.0; SENDIG-DART 1.1","","FDAB031","Published by FDA","","--STRESN does not equal --STRESC","Standardized Result in Numeric Format (--STRESN) variable value should be equal Standardized Result in Character Format (--STRESC) variable value, when Standardized Result in Character Format (--STRESC) variable value represents a numeric value.","FINDINGS, FINDINGS ABOUT","","","","Reference","Published","Publisher: FDA"
"SD1213","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB038","Published by FDA","","RFSTDTC is not provided for a treated subject","Subject Reference Start Date/Time (RFSTDTC) should be populated for all treated subjects, those where Actual Arm Code (ACTARMCD) is not equal to 'SCRNFAIL', 'NOTASSGN', 'NOTTRT', or null.","DM","","","","Reference","Published","Publisher: FDA"
"SD1214","FDA Validator Rules v1.6 (December 2022)","FDA Study Data Validator Rules v1.6","https://www.fda.gov/industry/study-data-standards-resources/study-data-submission-cder-and-cber","FDA","SDTM","SDTMIG 3.1.2; SDTMIG 3.1.3; SDTMIG 3.2; SDTMIG 3.3","","FDAB011","Published by FDA","","Multiple ADDON records","Trial Summary (TS) domain must contain only one record for 'ADDON' Parameter.","TS","","","","Reference","Published","Publisher: FDA"
