"file","rule_id","standard","category","p21_id","core_id","cg_ids","fda_ids","source_doc","has_p21","has_core","has_cg"
"HRL-SD-0241.yaml","HRL-SD-0241","SDTM","Format","SD1215","","CG0270","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0242.yaml","HRL-SD-0242","SDTM","Consistency","SD1216","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0243.yaml","HRL-SD-0243","SDTM","Format","SD1217","","CG0438","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0244.yaml","HRL-SD-0244","SDTM","Consistency","SD1218","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0245.yaml","HRL-SD-0245","SDTM","Format","SD1219","","CG0439","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0246.yaml","HRL-SD-0246","SDTM","Consistency","SD1220","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0247.yaml","HRL-SD-0247","SDTM","Format","SD1221","","CG0440","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0248.yaml","HRL-SD-0248","SDTM","Consistency","SD1222","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0249.yaml","HRL-SD-0249","SDTM","Terminology","SD1223","","CG0271","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0250.yaml","HRL-SD-0250","SDTM","Consistency","SD1224","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0251.yaml","HRL-SD-0251","SDTM","Consistency","SD1225","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0252.yaml","HRL-SD-0252","SDTM","Presence","SD1226","","","","P21 Community SDTM-IG 3.2 (PMDA)",TRUE,FALSE,FALSE
"HRL-SD-0253.yaml","HRL-SD-0253","SDTM","Consistency","SD1227","","","FDAB011","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0254.yaml","HRL-SD-0254","SDTM","Terminology","SD1228","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0255.yaml","HRL-SD-0255","SDTM","Terminology","SD1229","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0256.yaml","HRL-SD-0256","SDTM","Format","SD1230","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0257.yaml","HRL-SD-0257","SDTM","Limit","SD1231","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0258.yaml","HRL-SD-0258","SDTM","Cross-reference","SD1233","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0259.yaml","HRL-SD-0259","SDTM","Presence","SD1234","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0260.yaml","HRL-SD-0260","SDTM","Presence","SD1235","","CG0554","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0261.yaml","HRL-SD-0261","SDTM","Consistency","SD1236","","CG0028","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0262.yaml","HRL-SD-0262","SDTM","Consistency","SD1237","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0263.yaml","HRL-SD-0263","SDTM","Consistency","SD1238","","CG0026","FDAB037","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0264.yaml","HRL-SD-0264","SDTM","Presence","SD1240","","CG0143","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0265.yaml","HRL-SD-0265","SDTM","Consistency","SD1241","","CG0082","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0266.yaml","HRL-SD-0266","SDTM","Consistency","SD1242","","CG0083","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0267.yaml","HRL-SD-0267","SDTM","Consistency","SD1243","","CG0083","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0268.yaml","HRL-SD-0268","SDTM","Presence","SD1244","","CG0091","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0269.yaml","HRL-SD-0269","SDTM","Presence","SD1245","","CG0090","FDAB037","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0270.yaml","HRL-SD-0270","SDTM","Presence","SD1246","","CG0092","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0271.yaml","HRL-SD-0271","SDTM","Consistency","SD1247","","CG0100","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0272.yaml","HRL-SD-0272","SDTM","Consistency","SD1248","","CG0101","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0273.yaml","HRL-SD-0273","SDTM","Consistency","SD1249","","CG0102","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0274.yaml","HRL-SD-0274","SDTM","Presence","SD1250","","CG0468","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0275.yaml","HRL-SD-0275","SDTM","Consistency","SD1251","","CG0108","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0276.yaml","HRL-SD-0276","SDTM","Consistency","SD1252","","","","P21 rule SD1252",TRUE,FALSE,FALSE
"HRL-SD-0277.yaml","HRL-SD-0277","SDTM","Presence","SD1253","","CG0133","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0278.yaml","HRL-SD-0278","SDTM","Consistency","SD1254","","","","P21 rule SD1254",TRUE,FALSE,FALSE
"HRL-SD-0279.yaml","HRL-SD-0279","SDTM","Presence","SD1255","","CG0135","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0280.yaml","HRL-SD-0280","SDTM","Consistency","SD1256","","","","P21 rule SD1256",TRUE,FALSE,FALSE
"HRL-SD-0281.yaml","HRL-SD-0281","SDTM","Consistency","SD1258","","CG0145","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0282.yaml","HRL-SD-0282","SDTM","Format","SD1259","","CG0149","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0283.yaml","HRL-SD-0283","SDTM","Consistency","SD1260","","CG0267","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0284.yaml","HRL-SD-0284","SDTM","Consistency","SD1261","","","","P21 rule SD1261",TRUE,FALSE,FALSE
"HRL-SD-0285.yaml","HRL-SD-0285","SDTM","Consistency","SD1262","","","","P21 rule SD1262",TRUE,FALSE,FALSE
"HRL-SD-0286.yaml","HRL-SD-0286","SDTM","Consistency","SD1263","","CG0193","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0287.yaml","HRL-SD-0287","SDTM","Consistency","SD1264","","CG0201","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0288.yaml","HRL-SD-0288","SDTM","Consistency","SD1265","","CG0202","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0289.yaml","HRL-SD-0289","SDTM","Consistency","SD1266","","CG0210","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0290.yaml","HRL-SD-0290","SDTM","Format","SD1267","","CG0248","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0291.yaml","HRL-SD-0291","SDTM","Consistency","SD1268","","CG0266","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0292.yaml","HRL-SD-0292","SDTM","Consistency","SD1269","","CG0280","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0293.yaml","HRL-SD-0293","SDTM","Presence","SD1270","","CG0318","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0294.yaml","HRL-SD-0294","SDTM","Consistency","SD1271","","CG0325","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0295.yaml","HRL-SD-0295","SDTM","Consistency","SD1272","","CG0341","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0296.yaml","HRL-SD-0296","SDTM","Consistency","SD1275","","CG0344","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0297.yaml","HRL-SD-0297","SDTM","Consistency","SD1278","","CG0265","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0298.yaml","HRL-SD-0298","SDTM","Consistency","SD1279","","CG0462","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0299.yaml","HRL-SD-0299","SDTM","Presence","SD1280","","CG0084","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0300.yaml","HRL-SD-0300","SDTM","Presence","SD1281","","CG0088","","SDTM-IG v3.2",TRUE,FALSE,TRUE
"HRL-SD-0301.yaml","HRL-SD-0301","SDTM","Presence","SD1282","","CG0093","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0302.yaml","HRL-SD-0302","SDTM","Presence","SD1283","","CG0095","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0303.yaml","HRL-SD-0303","SDTM","Presence","SD1284","","CG0115","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0304.yaml","HRL-SD-0304","SDTM","Presence","SD1285","","CG0116","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0305.yaml","HRL-SD-0305","SDTM","Consistency","SD1286","","CG0255","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0306.yaml","HRL-SD-0306","SDTM","Consistency","SD1287","","CG0049","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0307.yaml","HRL-SD-0307","SDTM","Consistency","SD1288","","CG0049","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0308.yaml","HRL-SD-0308","SDTM","Consistency","SD1289","","CG0050","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0309.yaml","HRL-SD-0309","SDTM","Consistency","SD1290","","CG0398","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0310.yaml","HRL-SD-0310","SDTM","Consistency","SD1291","","CG0045","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0311.yaml","HRL-SD-0311","SDTM","Consistency","SD1292","","CG0059","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0312.yaml","HRL-SD-0312","SDTM","Presence","SD1293","","CG0053","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0313.yaml","HRL-SD-0313","SDTM","Presence","SD1294","","CG0056","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0314.yaml","HRL-SD-0314","SDTM","Terminology","SD1295","","CG0269","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0315.yaml","HRL-SD-0315","SDTM","Terminology","SD1296","","CG0282","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0316.yaml","HRL-SD-0316","SDTM","Consistency","SD1297","","CG0291;CG0649","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0317.yaml","HRL-SD-0317","SDTM","Consistency","SD1298","","CG0185","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0318.yaml","HRL-SD-0318","SDTM","Presence","SD1299","","CG0219","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0319.yaml","HRL-SD-0319","SDTM","Format","SD1300","","CG0308","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0320.yaml","HRL-SD-0320","SDTM","Format","SD1301","","CG0376","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0321.yaml","HRL-SD-0321","SDTM","Presence","SD1306","","CG0272","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0322.yaml","HRL-SD-0322","SDTM","Presence","SD1307","","CG0273","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0323.yaml","HRL-SD-0323","SDTM","Presence","SD1308","","CG0275","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0324.yaml","HRL-SD-0324","SDTM","Presence","SD1309","","CG0276","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0325.yaml","HRL-SD-0325","SDTM","Presence","SD1310","","CG0277","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0326.yaml","HRL-SD-0326","SDTM","Presence","SD1311","","CG0278","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0327.yaml","HRL-SD-0327","SDTM","Presence","SD1312","","CG0279","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0328.yaml","HRL-SD-0328","SDTM","Consistency","SD1313","","","","P21 rule SD1313",TRUE,FALSE,FALSE
"HRL-SD-0329.yaml","HRL-SD-0329","SDTM","Consistency","SD1314","","CG0065","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0330.yaml","HRL-SD-0330","SDTM","Consistency","SD1315","","CG0066","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0331.yaml","HRL-SD-0331","SDTM","Consistency","SD1316","","","","P21 rule SD1316",TRUE,FALSE,FALSE
"HRL-SD-0332.yaml","HRL-SD-0332","SDTM","Consistency","SD1317","","","","P21 rule SD1317",TRUE,FALSE,FALSE
"HRL-SD-0333.yaml","HRL-SD-0333","SDTM","Consistency","SD1318","","","","P21 rule SD1318",TRUE,FALSE,FALSE
"HRL-SD-0334.yaml","HRL-SD-0334","SDTM","Limit","SD1319","","CG0068;CG0075","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0335.yaml","HRL-SD-0335","SDTM","Consistency","SD1320","","CG0348","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0336.yaml","HRL-SD-0336","SDTM","Presence","SD1321","","","FDAB001","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0337.yaml","HRL-SD-0337","SDTM","Terminology","SD1322","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0338.yaml","HRL-SD-0338","SDTM","Terminology","SD1323","","CG0456","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0339.yaml","HRL-SD-0339","SDTM","Metadata","SD1324","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0340.yaml","HRL-SD-0340","SDTM","Metadata","SD1325","","","","ADaM-IG v1.1",TRUE,FALSE,FALSE
"HRL-SD-0341.yaml","HRL-SD-0341","SDTM","Consistency","SD1326","","CG0365","","SDTM-IG v3.2",TRUE,FALSE,TRUE
"HRL-SD-0342.yaml","HRL-SD-0342","SDTM","Consistency","SD1327","","CG0364","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0343.yaml","HRL-SD-0343","SDTM","Consistency","SD1328","","CG0363","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0344.yaml","HRL-SD-0344","SDTM","Limit","SD1330","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0345.yaml","HRL-SD-0345","SDTM","Limit","SD1331","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0346.yaml","HRL-SD-0346","SDTM","Consistency","SD1332","","","","P21 rule SD1332",TRUE,FALSE,FALSE
"HRL-SD-0347.yaml","HRL-SD-0347","SDTM","Consistency","SD1333","","","","P21 rule SD1333",TRUE,FALSE,FALSE
"HRL-SD-0348.yaml","HRL-SD-0348","SDTM","Limit","SD1334","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0349.yaml","HRL-SD-0349","SDTM","Limit","SD1335","","","FDAB034","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0350.yaml","HRL-SD-0350","SDTM","Cross-reference","SD1336","","CG0024","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0351.yaml","HRL-SD-0351","SDTM","Cross-reference","SD1337","","CG0024","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0352.yaml","HRL-SD-0352","SDTM","Cross-reference","SD1338","","CG0022","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0353.yaml","HRL-SD-0353","SDTM","Presence","SD1339","","","FDAB022","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0354.yaml","HRL-SD-0354","SDTM","Consistency","SD1340","","","FDAB023","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0355.yaml","HRL-SD-0355","SDTM","Limit","SD1342","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0356.yaml","HRL-SD-0356","SDTM","Limit","SD1343","","","FDAB038","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0357.yaml","HRL-SD-0357","SDTM","Terminology","SD1344","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0358.yaml","HRL-SD-0358","SDTM","Terminology","SD1345","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0359.yaml","HRL-SD-0359","SDTM","Terminology","SD1346","","","FDAB017","SDTM-IG v3.3",TRUE,FALSE,FALSE
"HRL-SD-0360.yaml","HRL-SD-0360","SDTM","Consistency","SD1347","","","","P21 rule SD1347",TRUE,FALSE,FALSE
"HRL-SD-0361.yaml","HRL-SD-0361","SDTM","Consistency","SD1348","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0362.yaml","HRL-SD-0362","SDTM","Consistency","SD1349","","CG0409","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0363.yaml","HRL-SD-0363","SDTM","Consistency","SD1350","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0364.yaml","HRL-SD-0364","SDTM","Consistency","SD1351","","","","P21 Community SDTM-IG 3.3 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0365.yaml","HRL-SD-0365","SDTM","Consistency","SD1352","","CG0019","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0366.yaml","HRL-SD-0366","SDTM","Consistency","SD1353","","CG0397","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0367.yaml","HRL-SD-0367","SDTM","Cross-reference","SD1354","","CG0126","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0368.yaml","HRL-SD-0368","SDTM","Presence","SD1355","","CG0501","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0369.yaml","HRL-SD-0369","SDTM","Presence","SD1356","","CG0502","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0370.yaml","HRL-SD-0370","SDTM","Presence","SD1357","","CG0503","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0371.yaml","HRL-SD-0371","SDTM","Consistency","SD1358","","CG0513;CG0515","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0372.yaml","HRL-SD-0372","SDTM","Consistency","SD1359","","CG0517;CG0519","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0373.yaml","HRL-SD-0373","SDTM","Consistency","SD1360","","CG0520","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0374.yaml","HRL-SD-0374","SDTM","Consistency","SD1361","","CG0521","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0375.yaml","HRL-SD-0375","SDTM","Consistency","SD1362","","CG0522","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0376.yaml","HRL-SD-0376","SDTM","Consistency","SD1363","","CG0523;CG0570","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0377.yaml","HRL-SD-0377","SDTM","Consistency","SD1364","","CG0524","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0378.yaml","HRL-SD-0378","SDTM","Consistency","SD1365","","CG0528","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0379.yaml","HRL-SD-0379","SDTM","Consistency","SD1366","","CG0530","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0380.yaml","HRL-SD-0380","SDTM","Consistency","SD1367","","CG0536;CG0537","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0381.yaml","HRL-SD-0381","SDTM","Consistency","SD1368","","CG0547","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0382.yaml","HRL-SD-0382","SDTM","Consistency","SD1369","","CG0549","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0383.yaml","HRL-SD-0383","SDTM","Consistency","SD1370","","CG0550","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0384.yaml","HRL-SD-0384","SDTM","Consistency","SD1371","","CG0553","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0385.yaml","HRL-SD-0385","SDTM","Consistency","SD1372","","CG0569","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0386.yaml","HRL-SD-0386","SDTM","Consistency","SD1373","","CG0534","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0387.yaml","HRL-SD-0387","SDTM","Presence","SD1374","","CG0540","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0388.yaml","HRL-SD-0388","SDTM","Consistency","SD1375","","CG0141","","SDTM-IG v3.2",TRUE,FALSE,TRUE
"HRL-SD-0389.yaml","HRL-SD-0389","SDTM","Consistency","SD1376","","CG0142","","SDTM-IG v3.2",TRUE,FALSE,TRUE
"HRL-SD-0390.yaml","HRL-SD-0390","SDTM","Consistency","SD1377","","CG0109;CG0513","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0391.yaml","HRL-SD-0391","SDTM","Cross-reference","SD1378","","CG0414","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0392.yaml","HRL-SD-0392","SDTM","Cross-reference","SD1379","","CG0414","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0393.yaml","HRL-SD-0393","SDTM","Presence","SD1380","","CG0554","","SDTM-IG v3.3",TRUE,FALSE,TRUE
"HRL-SD-0394.yaml","HRL-SD-0394","SDTM","Presence","SD1381","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0395.yaml","HRL-SD-0395","SDTM","Presence","SD1382","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0396.yaml","HRL-SD-0396","SDTM","Presence","SD1383","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0397.yaml","HRL-SD-0397","SDTM","Presence","SD1384","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0398.yaml","HRL-SD-0398","SDTM","Presence","SD1385","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0399.yaml","HRL-SD-0399","SDTM","Presence","SD1386","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0400.yaml","HRL-SD-0400","SDTM","Presence","SD1387","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0401.yaml","HRL-SD-0401","SDTM","Presence","SD1388","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0402.yaml","HRL-SD-0402","SDTM","Presence","SD1389","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0403.yaml","HRL-SD-0403","SDTM","Presence","SD1390","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0404.yaml","HRL-SD-0404","SDTM","Presence","SD1391","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0405.yaml","HRL-SD-0405","SDTM","Presence","SD1392","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0406.yaml","HRL-SD-0406","SDTM","Presence","SD1393","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0407.yaml","HRL-SD-0407","SDTM","Presence","SD1394","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0408.yaml","HRL-SD-0408","SDTM","Presence","SD1395","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0409.yaml","HRL-SD-0409","SDTM","Presence","SD1396","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0410.yaml","HRL-SD-0410","SDTM","Presence","SD1397","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0411.yaml","HRL-SD-0411","SDTM","Presence","SD1398","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0412.yaml","HRL-SD-0412","SDTM","Limit","SD1399","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0413.yaml","HRL-SD-0413","SDTM","Limit","SD1401","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0414.yaml","HRL-SD-0414","SDTM","Limit","SD1402","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0415.yaml","HRL-SD-0415","SDTM","Limit","SD1403","","","FDAB034","SEND-IG-AR v1.0",TRUE,FALSE,FALSE
"HRL-SD-0416.yaml","HRL-SD-0416","SDTM","Limit","SD1404","","","FDAB043","SEND-IG-AR v1.0",TRUE,FALSE,FALSE
"HRL-SD-0417.yaml","HRL-SD-0417","SDTM","Limit","SD1405","","","FDAB043","SEND-IG-AR v1.0",TRUE,FALSE,FALSE
"HRL-SD-0418.yaml","HRL-SD-0418","SDTM","Presence","SD1406","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0419.yaml","HRL-SD-0419","SDTM","Presence","SD1407","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0420.yaml","HRL-SD-0420","SDTM","Presence","SD1408","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0421.yaml","HRL-SD-0421","SDTM","Presence","SD1409","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0422.yaml","HRL-SD-0422","SDTM","Presence","SD1410","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0423.yaml","HRL-SD-0423","SDTM","Presence","SD1411","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0424.yaml","HRL-SD-0424","SDTM","Presence","SD1412","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
"HRL-SD-0425.yaml","HRL-SD-0425","SDTM","Presence","SD1413","","","","P21 Community SEND-IG-AR 1.0 (FDA)",TRUE,FALSE,FALSE
